game,mechanism,model,player,label,share_pct,group_count
PrisonersDilemma,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,11.1111,270
PrisonersDilemma,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,10.7407,270
PrisonersDilemma,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategy legibility,0.7407,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,93.3333,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,71.4815,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,62.9630,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,54.8148,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,46.6667,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,39.6296,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,38.1481,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,25.1852,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,18.5185,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,5.5556,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Inequity aversion,0.3704,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,0.3704,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,94.8148,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,63.3333,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,62.5926,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,50.0000,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,49.2593,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,42.9630,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,33.3333,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,31.8519,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,17.7778,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,10.7407,270
PrisonersDilemma,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategy legibility,0.3704,270
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,78.3019,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,76.4151,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,44.3396,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Reciprocity,39.6226,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,37.7358,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,29.2453,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,20.7547,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,8.4906,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,7.5472,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social welfare maximization,3.7736,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,1.8868,106
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,81.0345,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,68.1034,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,50.8621,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Reciprocity,44.8276,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,37.9310,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,37.0690,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,18.9655,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,11.2069,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social welfare maximization,4.3103,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategy legibility,2.5862,116
PrisonersDilemma,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,1.7241,116
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,84.4444,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,80.7407,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,78.8889,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,55.9259,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,52.5926,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,44.8148,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,35.9259,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Reciprocity,21.1111,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategy legibility,2.5926,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Exploration-exploitation trade-off,2.5926,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Social welfare maximization,0.3704,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,78.8889,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,77.4074,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,77.4074,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,52.9630,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,51.1111,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,40.0000,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,35.5556,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Reciprocity,20.3704,270
PrisonersDilemma,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategy legibility,1.1111,270
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,80.0000,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,75.5556,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,62.2222,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,62.2222,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,53.3333,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,35.5556,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,31.1111,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,20.0000,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Exploration-exploitation trade-off,4.4444,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,77.7778,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,75.5556,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,71.1111,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,62.2222,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,51.1111,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,28.8889,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,22.2222,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,20.0000,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Exploration-exploitation trade-off,2.2222,45
PrisonersDilemma,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,2.2222,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,86.6667,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,71.1111,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,66.6667,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,62.2222,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,46.6667,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,42.2222,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,40.0000,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,15.5556,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,2.2222,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,2.2222,45
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,88.6364,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,65.9091,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,63.6364,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,61.3636,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,54.5455,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,34.0909,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,20.4545,44
PrisonersDilemma,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,13.6364,44
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,84.4444,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,68.8889,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,68.8889,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,51.1111,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,31.1111,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,24.4444,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,17.7778,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,17.7778,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,8.8889,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,4.4444,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,2.2222,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,86.6667,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,66.6667,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,62.2222,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,51.1111,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,35.5556,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,31.1111,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,20.0000,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,11.1111,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,2.2222,45
PrisonersDilemma,Reputation,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,2.2222,45
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,96.2963,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,59.2593,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,37.0370,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,29.6296,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,22.2222,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,18.5185,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,3.7037,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,3.7037,27
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,92.8571,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,60.7143,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,28.5714,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,25.0000,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,21.4286,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,10.7143,28
PrisonersDilemma,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,3.5714,28
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,95.5556,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,95.5556,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,82.2222,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,64.4444,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,60.0000,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,42.2222,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,31.1111,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,91.1111,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,91.1111,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,80.0000,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,51.1111,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,48.8889,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,33.3333,45
PrisonersDilemma,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,33.3333,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,86.6667,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,71.1111,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,68.8889,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,64.4444,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,57.7778,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,44.4444,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,26.6667,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,20.0000,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Exploration-exploitation trade-off,6.6667,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategy legibility,4.4444,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,84.4444,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,84.4444,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,73.3333,45
PrisonersDilemma,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,53.3333,45
